"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 1987","157.75","158.62","159.00","157.50","8.37K","-0.47%"
"Feb 03, 1987","158.50","159.12","159.50","157.75","10.36K","-0.16%"
"Feb 02, 1987","158.75","157.88","159.00","157.25","12.66K","1.11%"
"Jan 30, 1987","157.00","155.62","157.25","155.25","8.31K","0.64%"
"Jan 29, 1987","156.00","155.75","157.00","155.25","9.92K","0.16%"
"Jan 28, 1987","155.75","156.12","156.50","155.25","12.05K","-0.64%"
"Jan 27, 1987","156.75","158.75","159.00","156.50","13.05K","-1.57%"
"Jan 26, 1987","159.25","159.62","159.75","158.00","9.41K","-0.16%"
"Jan 23, 1987","159.50","158.88","159.50","158.50","7.04K","0.16%"
"Jan 22, 1987","159.25","161.25","161.50","158.75","9.90K","-0.47%"
"Jan 21, 1987","160.00","158.62","160.00","157.50","14.98K","0.79%"
"Jan 20, 1987","158.75","160.75","162.75","158.25","24.26K","-1.40%"
"Jan 19, 1987","161.00","160.50","161.50","159.75","12.02K","1.58%"
"Jan 16, 1987","158.50","157.38","162.00","157.25","18.20K","0.48%"
"Jan 15, 1987","157.75","159.38","160.00","157.50","13.40K","-1.25%"
"Jan 14, 1987","159.75","156.75","160.00","155.75","17.59K","2.24%"
"Jan 13, 1987","156.25","160.50","160.75","155.00","18.85K","-2.34%"
"Jan 12, 1987","160.00","158.38","160.00","158.00","14.99K","2.07%"
"Jan 09, 1987","156.75","155.25","157.25","154.75","14.96K","0.97%"
"Jan 08, 1987","155.25","156.50","157.25","155.00","14.21K","-0.16%"
"Jan 07, 1987","155.50","153.12","156.25","152.75","16.99K","1.63%"
"Jan 06, 1987","153.00","154.62","155.00","152.75","16.07K","-0.97%"
"Jan 05, 1987","154.50","156.12","156.25","153.25","17.87K","-1.75%"
"Jan 02, 1987","157.25","160.12","160.25","157.00","9.37K","-1.72%"
"Dec 31, 1986","160.00","159.88","160.25","159.25","7.05K","0.00%"
"Dec 30, 1986","160.00","160.38","160.50","159.00","15.17K","-0.78%"
"Dec 29, 1986","161.25","164.38","164.50","161.00","-","-1.68%"
"Dec 26, 1986","164.00","163.50","164.00","163.25","3.57K","0.61%"
"Dec 24, 1986","163.00","162.62","163.75","162.00","5.63K","0.46%"
"Dec 23, 1986","162.25","164.12","164.25","162.00","10.06K","-0.92%"
"Dec 22, 1986","163.75","162.38","164.00","162.25","7.22K","8.26%"
"Dec 19, 1986","151.25","152.88","153.00","151.25","-","-0.66%"
"Dec 18, 1986","152.25","153.00","153.50","151.50","0.59K","-0.16%"
"Dec 17, 1986","152.50","154.75","155.00","152.25","0.79K","-1.13%"
"Dec 16, 1986","154.25","155.25","155.50","154.00","0.99K","0.00%"
"Dec 15, 1986","154.25","153.88","155.25","153.75","1.11K","-0.16%"
"Dec 12, 1986","154.50","156.00","157.00","153.75","3.76K","-2.37%"
"Dec 11, 1986","158.25","160.88","161.00","158.00","3.42K","-2.01%"
"Dec 10, 1986","161.50","161.75","162.75","160.50","2.35K","-0.31%"
"Dec 09, 1986","162.00","162.88","163.00","161.75","4.02K","-0.61%"
"Dec 08, 1986","163.00","162.50","163.50","162.00","3.06K","1.24%"
"Dec 05, 1986","161.00","161.00","162.00","160.25","7.35K","-0.16%"
"Dec 04, 1986","161.25","166.38","166.50","160.50","20.54K","-3.30%"
"Dec 03, 1986","166.75","168.12","169.25","166.25","5.53K","-0.74%"
"Dec 02, 1986","168.00","171.38","171.75","167.75","9.13K","-1.75%"
"Dec 01, 1986","171.00","169.75","171.75","169.50","11.75K","1.33%"
"Nov 28, 1986","168.75","168.75","169.25","168.00","11.54K","0.90%"
"Nov 26, 1986","167.25","165.25","167.25","165.00","23.54K","1.36%"
"Nov 25, 1986","165.00","164.88","165.75","164.50","18.28K","-0.15%"
"Nov 24, 1986","165.25","167.38","167.75","165.00","18.47K","-1.49%"
"Nov 21, 1986","167.75","168.88","169.75","167.50","13.21K","-0.74%"
"Nov 20, 1986","169.00","169.62","170.50","168.50","15.89K","0.15%"
"Nov 19, 1986","168.75","167.88","169.00","166.50","19.41K","0.60%"
"Nov 18, 1986","167.75","168.25","168.75","167.00","15.67K","-0.59%"
"Nov 17, 1986","168.75","170.62","170.75","168.50","18.72K","-1.46%"
"Nov 14, 1986","171.25","172.88","173.25","171.00","13.25K","-0.58%"
"Nov 13, 1986","172.25","173.12","174.50","172.00","13.65K","-0.58%"
"Nov 12, 1986","173.25","170.50","174.50","170.25","16.28K","1.61%"
"Nov 11, 1986","170.50","171.38","172.50","170.25","16.87K","-1.02%"
"Nov 10, 1986","172.25","172.88","174.00","172.00","12.79K","-0.58%"
"Nov 07, 1986","173.25","172.25","173.50","171.50","11.08K","0.29%"
"Nov 06, 1986","172.75","172.25","173.00","171.25","15.64K","-0.43%"
"Nov 05, 1986","173.50","174.88","175.00","172.50","15.97K","-1.00%"
"Nov 04, 1986","175.25","176.12","176.75","175.00","15.12K","0.00%"
"Nov 03, 1986","175.25","172.50","175.75","172.25","14.91K","1.15%"
"Oct 31, 1986","173.25","174.25","176.50","172.75","17.33K","-0.72%"
"Oct 30, 1986","174.50","170.75","177.00","170.50","21.44K","1.75%"
"Oct 29, 1986","171.50","173.75","174.25","171.25","15.31K","-2.28%"
"Oct 28, 1986","175.50","177.50","178.00","174.00","21.52K","-0.14%"
"Oct 27, 1986","175.75","174.25","176.75","173.25","24.20K","1.15%"
"Oct 24, 1986","173.75","170.25","174.00","170.00","20.16K","2.36%"
"Oct 23, 1986","169.75","171.88","172.25","169.00","14.90K","-2.02%"
"Oct 22, 1986","173.25","173.50","174.00","172.00","25.08K","1.02%"
"Oct 21, 1986","171.50","167.88","172.00","167.50","20.78K","2.08%"
"Oct 20, 1986","168.00","163.75","169.75","163.50","22.92K","2.44%"
"Oct 17, 1986","164.00","163.50","164.50","163.25","12.48K","0.46%"
"Oct 16, 1986","163.25","162.50","164.25","162.25","16.55K","0.00%"
"Oct 15, 1986","163.25","164.62","165.00","163.00","19.48K","-1.21%"
"Oct 14, 1986","165.25","165.12","165.50","164.75","11.29K","-0.30%"
"Oct 13, 1986","165.75","165.75","166.75","165.50","9.95K","-0.75%"
"Oct 10, 1986","167.00","165.88","167.25","165.50","12.91K","0.75%"
"Oct 09, 1986","165.75","165.12","167.75","165.00","17.65K","0.45%"
"Oct 08, 1986","165.00","163.88","165.00","163.75","10.86K","0.46%"
"Oct 07, 1986","164.25","163.88","165.75","163.75","16.64K","0.00%"
"Oct 06, 1986","164.25","167.62","168.00","164.00","-","-3.24%"
"Oct 03, 1986","169.75","173.62","174.75","169.50","23.04K","-2.44%"
"Oct 02, 1986","174.00","175.38","176.50","173.75","17.42K","-1.69%"
"Oct 01, 1986","177.00","177.00","177.75","175.50","18.57K","0.14%"
"Sep 30, 1986","176.75","181.00","181.50","176.00","33.68K","-1.26%"
"Sep 29, 1986","179.00","175.38","179.50","174.00","24.64K","3.92%"
"Sep 26, 1986","172.25","170.25","172.50","169.75","14.75K","1.32%"
"Sep 25, 1986","170.00","171.00","171.00","169.00","19.31K","-1.59%"
"Sep 24, 1986","172.75","173.00","175.50","172.25","34.64K","0.88%"
"Sep 23, 1986","171.25","167.00","171.75","166.50","27.50K","3.01%"
"Sep 22, 1986","166.25","165.12","168.00","165.00","17.48K","0.00%"
"Sep 19, 1986","166.25","167.00","168.00","164.00","-","1.68%"
"Sep 18, 1986","163.50","167.50","169.00","162.00","0.76K","0.00%"
"Sep 17, 1986","163.50","157.75","163.75","156.50","1.09K","4.31%"
"Sep 16, 1986","156.75","153.25","157.00","153.00","1.20K","2.28%"
"Sep 15, 1986","153.25","152.50","153.25","151.75","0.65K","0.16%"
"Sep 12, 1986","153.00","153.50","154.00","151.25","0.83K","0.16%"
"Sep 11, 1986","152.75","151.88","153.25","151.75","0.78K","0.16%"
"Sep 10, 1986","152.50","153.88","154.50","151.75","1.70K","-1.29%"
"Sep 09, 1986","154.50","155.62","156.25","153.00","1.95K","0.32%"
"Sep 08, 1986","154.00","151.88","154.00","151.75","2.27K","1.32%"
"Sep 05, 1986","152.00","150.62","152.50","149.50","2.78K","1.67%"
"Sep 04, 1986","149.50","151.25","151.50","149.25","4.73K","-0.50%"
"Sep 03, 1986","150.25","150.38","151.50","149.75","4.66K","-0.50%"
"Sep 02, 1986","151.00","152.38","152.75","150.50","5.07K","-2.11%"
"Aug 29, 1986","154.25","155.88","156.75","153.50","6.82K","-0.48%"
"Aug 28, 1986","155.00","154.00","156.50","153.75","9.14K","0.49%"
"Aug 27, 1986","154.25","151.75","155.00","151.50","9.37K","0.82%"
"Aug 26, 1986","153.00","154.62","155.00","152.75","7.50K","-1.77%"
"Aug 25, 1986","155.75","157.88","158.00","155.25","6.81K","-1.89%"
"Aug 22, 1986","158.75","160.25","160.50","158.50","5.72K","-0.94%"
"Aug 21, 1986","160.25","161.25","161.50","159.75","6.08K","-0.93%"
"Aug 20, 1986","161.75","162.88","163.00","161.50","4.56K","-1.22%"
"Aug 19, 1986","163.75","165.38","165.75","163.00","6.62K","-1.36%"
"Aug 18, 1986","166.00","164.00","167.00","163.50","6.04K","0.76%"
"Aug 15, 1986","164.75","167.12","167.25","164.50","3.88K","-1.05%"
"Aug 14, 1986","166.50","165.62","167.00","165.00","5.27K","1.22%"
"Aug 13, 1986","164.50","161.75","165.00","161.50","4.39K","0.00%"
"Aug 12, 1986","164.50","165.12","165.25","164.00","4.64K","-0.75%"
"Aug 11, 1986","165.75","163.25","165.75","162.75","4.45K","1.53%"
"Aug 08, 1986","163.25","163.38","164.00","162.75","4.91K","0.77%"
"Aug 07, 1986","162.00","162.38","163.00","161.00","6.75K","0.62%"
"Aug 06, 1986","161.00","160.88","161.50","160.00","5.99K","-0.31%"
"Aug 05, 1986","161.50","162.38","162.50","161.00","4.83K","-1.52%"
"Aug 04, 1986","164.00","163.50","167.50","163.00","6.91K","-2.67%"
"Aug 01, 1986","168.50","164.62","172.00","162.00","11.88K","1.97%"
"Jul 31, 1986","165.25","166.12","166.25","165.00","7.07K","-1.20%"
"Jul 30, 1986","167.25","166.75","169.25","166.50","7.68K","-1.04%"
"Jul 29, 1986","169.00","172.75","173.00","168.75","9.20K","-3.01%"
"Jul 28, 1986","174.25","174.12","175.50","172.75","4.88K","0.00%"
"Jul 25, 1986","174.25","173.12","174.50","173.00","4.83K","0.43%"
"Jul 24, 1986","173.50","173.12","175.25","172.50","7.05K","1.02%"
"Jul 23, 1986","171.75","171.50","173.00","170.25","8.64K","-19.37%"
"Jul 22, 1986","213.00","213.38","214.00","205.50","-","0.71%"
"Jul 21, 1986","211.50","211.50","213.75","208.00","0.50K","0.95%"
"Jul 18, 1986","209.50","215.25","215.50","209.00","0.64K","-2.33%"
"Jul 17, 1986","214.50","214.75","216.50","211.00","-","0.47%"
"Jul 16, 1986","213.50","219.75","220.00","211.00","0.97K","-0.35%"
"Jul 15, 1986","214.25","213.25","216.50","210.50","1.83K","3.00%"
"Jul 14, 1986","208.00","206.25","209.50","204.00","1.69K","2.72%"
"Jul 11, 1986","202.50","199.25","204.00","198.00","2.12K","2.40%"
"Jul 10, 1986","197.75","196.62","198.00","193.00","1.58K","-0.50%"
"Jul 09, 1986","198.75","199.75","202.50","197.50","3.68K","2.32%"
"Jul 08, 1986","194.25","193.00","195.50","191.00","2.99K","1.57%"
"Jul 07, 1986","191.25","197.75","198.00","191.25","3.58K","-4.97%"
"Jul 03, 1986","201.25","208.25","209.00","201.00","6.59K","-3.94%"
"Jul 02, 1986","209.50","206.75","210.50","202.00","-","0.84%"
"Jul 01, 1986","207.75","213.50","214.75","207.25","12.25K","-4.37%"
"Jun 30, 1986","217.25","222.75","223.00","216.00","11.86K","-3.44%"
"Jun 27, 1986","225.00","224.25","226.00","219.50","12.47K","0.33%"
"Jun 26, 1986","224.25","226.75","227.00","224.00","10.61K","-1.32%"
"Jun 25, 1986","227.25","231.50","231.50","226.50","12.64K","-2.05%"
"Jun 24, 1986","232.00","233.88","234.25","231.75","9.78K","-1.17%"
"Jun 23, 1986","234.75","234.25","234.75","233.50","7.58K","0.00%"
"Jun 20, 1986","234.75","232.75","235.00","232.50","9.44K","0.32%"
"Jun 19, 1986","234.00","233.75","234.00","232.25","8.44K","0.43%"
"Jun 18, 1986","233.00","231.88","234.00","231.50","7.89K","0.65%"
"Jun 17, 1986","231.50","229.88","233.00","229.50","7.74K","0.65%"
"Jun 16, 1986","230.00","231.38","232.50","229.75","7.57K","-0.11%"
"Jun 13, 1986","230.25","230.62","231.50","229.25","11.68K","-0.11%"
"Jun 12, 1986","230.50","233.88","234.00","230.25","15.14K","-1.60%"
"Jun 11, 1986","234.25","236.00","236.25","233.25","13.93K","-0.95%"
"Jun 10, 1986","236.50","236.88","237.25","236.25","4.55K","-0.21%"
"Jun 09, 1986","237.00","237.25","238.00","236.50","5.41K","-0.21%"
"Jun 06, 1986","237.50","237.62","238.00","236.25","6.80K","0.11%"
"Jun 05, 1986","237.25","236.88","237.50","236.00","5.25K","0.11%"
"Jun 04, 1986","237.00","235.62","237.50","234.75","6.98K","0.64%"
"Jun 03, 1986","235.50","239.62","239.75","235.00","11.85K","-1.46%"
"Jun 02, 1986","239.00","236.62","239.50","235.75","9.01K","0.84%"
"May 30, 1986","237.00","236.38","237.00","235.50","7.39K","0.21%"
"May 29, 1986","236.50","236.62","237.50","235.50","8.41K","-0.73%"
"May 28, 1986","238.25","236.75","238.25","236.25","11.82K","1.06%"
"May 27, 1986","235.75","233.38","236.50","233.25","8.46K","0.86%"
"May 23, 1986","233.75","234.75","235.75","233.50","13.62K","-0.95%"
"May 22, 1986","236.00","239.50","239.50","235.75","12.47K","-1.26%"
"May 21, 1986","239.00","239.00","241.00","238.50","8.69K","-7.00%"
"May 20, 1986","257.00","259.25","260.50","253.00","-","-0.29%"
"May 19, 1986","257.75","257.25","258.00","254.25","1.61K","-0.39%"
"May 16, 1986","258.75","252.25","259.50","251.00","2.40K","1.87%"
"May 15, 1986","254.00","254.50","256.50","251.25","2.66K","0.40%"
"May 14, 1986","253.00","252.50","254.25","249.50","2.54K","0.90%"
"May 13, 1986","250.75","253.00","253.00","248.50","1.89K","1.72%"
"May 12, 1986","246.50","247.50","248.00","245.00","2.26K","-0.90%"
"May 09, 1986","248.75","249.50","251.00","247.00","3.21K","0.61%"
"May 08, 1986","247.25","246.00","254.25","246.00","6.99K","1.23%"
"May 07, 1986","244.25","239.00","244.75","238.50","4.78K","1.88%"
"May 06, 1986","239.75","239.75","240.50","237.00","4.20K","0.95%"
"May 05, 1986","237.50","236.00","237.50","234.75","4.07K","1.17%"
"May 02, 1986","234.75","233.50","238.00","233.00","5.93K","-0.32%"
"May 01, 1986","235.50","240.00","240.00","233.25","6.41K","-1.15%"
"Apr 30, 1986","238.25","233.00","241.00","232.50","11.68K","3.14%"
"Apr 29, 1986","231.00","229.75","233.75","229.50","10.87K","0.43%"
"Apr 28, 1986","230.00","229.00","230.25","228.75","4.68K","0.22%"
"Apr 25, 1986","229.50","228.75","229.75","228.50","5.80K","-0.65%"
"Apr 24, 1986","231.00","231.25","231.75","230.25","7.48K","0.00%"
"Apr 23, 1986","231.00","229.75","231.50","228.25","6.76K","0.87%"
"Apr 22, 1986","229.00","228.75","231.00","227.75","10.38K","0.99%"
"Apr 21, 1986","226.75","226.50","226.75","224.75","7.14K","-0.22%"
"Apr 18, 1986","227.25","228.75","228.75","226.50","5.86K","-0.22%"
"Apr 17, 1986","227.75","225.62","227.75","225.25","6.49K","1.00%"
"Apr 16, 1986","225.50","226.38","227.25","225.25","7.44K","-0.33%"
"Apr 15, 1986","226.25","227.88","228.25","226.00","6.52K","-0.55%"
"Apr 14, 1986","227.50","227.38","228.00","226.00","7.97K","-0.11%"
"Apr 11, 1986","227.75","228.00","229.00","227.00","9.43K","-0.11%"
"Apr 10, 1986","228.00","228.38","229.50","227.00","14.66K","-0.11%"
"Apr 09, 1986","228.25","232.62","232.75","228.00","22.90K","-2.14%"
"Apr 08, 1986","233.25","235.38","235.75","232.50","8.71K","-0.74%"
"Apr 07, 1986","235.00","233.12","235.25","232.50","6.58K","0.64%"
"Apr 04, 1986","233.50","233.62","235.00","232.50","9.28K","-0.21%"
"Apr 03, 1986","234.00","235.12","235.75","233.50","10.29K","-0.95%"
"Apr 02, 1986","236.25","236.25","236.50","234.25","11.69K","-0.21%"
"Apr 01, 1986","236.75","235.25","237.00","233.75","13.45K","0.85%"
"Mar 31, 1986","234.75","232.25","235.00","232.00","11.86K","0.75%"
"Mar 27, 1986","233.00","234.25","234.50","232.50","6.27K","-0.53%"
"Mar 26, 1986","234.25","233.25","234.75","232.50","11.51K","0.75%"
"Mar 25, 1986","232.50","231.62","232.75","231.00","8.62K","0.43%"
"Mar 24, 1986","231.50","230.38","231.50","229.00","9.88K","0.11%"
"Mar 21, 1986","231.25","232.12","234.25","231.00","11.39K","-0.64%"
"Mar 20, 1986","232.75","233.62","234.25","232.00","10.32K","-0.64%"
"Mar 19, 1986","234.25","235.50","237.25","233.00","-","-1.88%"
"Mar 18, 1986","238.75","237.75","239.00","236.25","0.06K","0.53%"
"Mar 17, 1986","237.50","236.38","238.75","235.50","0.65K","0.53%"
"Mar 14, 1986","236.25","234.75","236.25","233.75","0.37K","1.29%"
"Mar 13, 1986","233.25","231.00","233.25","231.00","0.41K","0.86%"
"Mar 12, 1986","231.25","232.75","233.00","230.00","0.79K","-0.86%"
"Mar 11, 1986","233.25","234.50","235.25","232.50","0.96K","-0.11%"
"Mar 10, 1986","233.50","230.00","233.50","229.75","1.33K","1.41%"
"Mar 07, 1986","230.25","230.00","232.00","229.25","1.76K","0.77%"
"Mar 06, 1986","228.50","227.25","228.50","225.75","3.33K","0.99%"
"Mar 05, 1986","226.25","223.75","226.50","220.50","7.61K","0.33%"
"Mar 04, 1986","225.50","230.38","230.50","225.00","4.76K","-1.85%"
"Mar 03, 1986","229.75","228.38","230.50","228.25","4.02K","0.77%"
"Feb 28, 1986","228.00","232.25","232.25","227.75","7.83K","-1.62%"
"Feb 27, 1986","231.75","233.75","234.50","230.25","15.23K","-0.96%"
"Feb 26, 1986","234.00","235.75","236.00","233.75","12.68K","-1.27%"
"Feb 25, 1986","237.00","238.75","239.00","236.25","10.04K","-1.04%"
"Feb 24, 1986","239.50","240.12","240.25","238.50","9.14K","0.21%"
"Feb 21, 1986","239.00","237.88","239.25","237.50","7.49K","0.31%"
"Feb 20, 1986","238.25","239.12","239.50","238.00","7.88K","-0.42%"
"Feb 19, 1986","239.25","241.12","241.25","238.75","9.95K","-0.42%"
"Feb 18, 1986","240.25","237.62","240.50","237.50","9.95K","0.84%"
"Feb 14, 1986","238.25","237.62","239.00","236.75","9.94K","0.21%"
"Feb 13, 1986","237.75","238.25","238.75","237.25","9.92K","-0.21%"
"Feb 12, 1986","238.25","240.62","241.00","237.75","11.99K","-0.94%"
"Feb 11, 1986","240.50","240.75","241.75","239.75","11.31K","-0.62%"
"Feb 10, 1986","242.00","240.62","242.00","240.25","6.91K","0.52%"
"Feb 07, 1986","240.75","241.62","242.00","240.25","14.16K","-0.62%"
"Feb 06, 1986","242.25","244.88","245.00","242.00","10.99K","-1.12%"
"Feb 05, 1986","245.00","244.00","245.00","243.75","7.06K","0.62%"
"Feb 04, 1986","243.50","243.38","244.25","243.00","7.97K","-0.20%"
"Feb 03, 1986","244.00","243.62","244.75","243.00","6.23K","0.00%"
"Jan 31, 1986","244.00","243.62","244.00","242.50","9.39K","0.00%"
"Jan 30, 1986","244.00","244.62","246.50","243.50","16.52K","0.31%"
"Jan 29, 1986","243.25","244.88","245.00","242.50","10.36K","-0.21%"
"Jan 28, 1986","243.75","243.00","244.50","242.00","13.99K","1.04%"
"Jan 27, 1986","241.25","243.12","243.50","240.75","17.80K","-0.31%"
"Jan 24, 1986","242.00","247.88","248.00","240.00","31.54K","-2.32%"
"Jan 23, 1986","247.75","248.12","248.75","247.50","10.59K","0.00%"
"Jan 22, 1986","247.75","249.25","249.75","247.75","12.80K","0.00%"
"Jan 21, 1986","247.75","249.25","249.50","247.50","11.59K","-0.60%"
"Jan 20, 1986","249.25","247.88","249.75","247.50","7.98K","0.30%"
"Jan 17, 1986","248.50","248.12","250.00","247.50","10.67K","0.00%"
"Jan 16, 1986","248.50","249.88","251.25","248.50","15.70K","-0.30%"
"Jan 15, 1986","249.25","247.75","250.00","247.50","14.09K","1.01%"
"Jan 14, 1986","246.75","245.50","247.25","244.75","18.75K","0.20%"
"Jan 13, 1986","246.25","247.88","248.25","246.00","15.49K","-0.81%"
"Jan 10, 1986","248.25","249.12","249.25","248.25","10.06K","-0.30%"
"Jan 09, 1986","249.00","248.62","249.25","248.00","10.02K","0.20%"
"Jan 08, 1986","248.50","248.62","249.25","248.25","10.81K","-0.20%"
"Jan 07, 1986","249.00","247.75","249.50","247.50","16.77K","0.91%"
"Jan 06, 1986","246.75","247.12","247.50","246.75","11.69K","0.10%"
"Jan 03, 1986","246.50","246.88","247.25","246.50","12.84K","-0.40%"
"Jan 02, 1986","247.50","247.38","247.75","247.00","11.90K","-0.20%"
"Dec 31, 1985","248.00","248.75","249.00","248.00","9.69K","-0.50%"
"Dec 30, 1985","249.25","249.50","250.00","249.00","9.75K","-0.20%"
"Dec 27, 1985","249.75","249.88","250.00","249.50","7.62K","0.20%"
"Dec 26, 1985","249.25","249.12","249.50","249.00","6.18K","0.30%"
"Dec 24, 1985","248.50","248.50","249.00","248.00","5.19K","0.00%"
"Dec 23, 1985","248.50","248.88","249.50","248.25","7.76K","-0.10%"
"Dec 20, 1985","248.75","249.12","250.50","248.25","13.09K","0.51%"
"Dec 19, 1985","247.50","249.62","250.25","243.00","-","-0.90%"
"Dec 18, 1985","249.75","250.75","251.00","249.25","3.64K","-0.10%"
"Dec 17, 1985","250.00","250.88","251.25","249.50","3.82K","-0.20%"
"Dec 16, 1985","250.50","249.25","251.50","248.25","4.87K","0.50%"
